RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY,Region
-57.151,-53.287,-63.015,7.63,4.89,14.987,1133889.621,171721.531,Region0
-57.132,-53.287,-63.015,7.614,4.89,14.987,1133792.254,171702.108,Region0
-57.132,-53.373,-63.015,7.614,4.939,14.987,1133732.361,171663.88,Region0
-57.132,-53.373,-63.134,7.614,4.939,15.195,1132017.026,171663.88,Region0
-56.995,-53.373,-63.134,7.495,4.939,15.195,1131299.319,171520.535,Region0
-56.995,-53.373,-63.481,7.495,4.939,15.814,1126053.403,171520.535,Region0
-56.995,-53.373,-63.423,7.495,4.939,15.708,1126961.06,171520.535,Region0
-56.995,-53.373,-63.492,7.495,4.939,15.835,1125869.437,171520.535,Region0
-56.875,-53.373,-63.492,7.392,4.939,15.835,1125260.324,171398.316,Region0
-56.89,-53.373,-63.492,7.405,4.939,15.835,1125335.963,171413.492,Region0
-56.89,-53.373,-63.433,7.405,4.939,15.727,1126267.494,171413.492,Region0
-56.89,-53.373,-63.38,7.405,4.939,15.632,1127076.41,171413.492,Region0
-56.89,-53.691,-63.38,7.405,5.123,15.632,1126846.617,171266.231,Region0
-56.661,-53.691,-63.38,7.212,5.123,15.632,1125730.879,171042.898,Region0
-56.46,-53.691,-63.38,7.047,5.123,15.632,1124798.406,170856.302,Region0
-56.283,-53.691,-63.38,6.905,5.123,15.632,1124014.293,170699.431,Region0
-56.283,-53.691,-63.698,6.905,5.123,16.213,1118989.344,170699.431,Region0
-56.491,-53.691,-63.698,7.072,5.123,16.213,1119910.379,170884.524,Region0
-56.491,-53.691,-63.492,7.072,5.123,15.834,1123208.484,170884.524,Region0
-56.491,-53.691,-63.311,7.072,5.123,15.509,1125988.826,170884.524,Region0
-56.491,-53.691,-63.395,7.072,5.123,15.658,1124719.286,170884.524,Region0
-56.553,-53.691,-63.395,7.123,5.123,15.658,1125002.215,170941.149,Region0
-56.553,-53.607,-63.395,7.123,5.074,15.658,1125064.209,170980.857,Region0
-56.553,-53.607,-63.347,7.123,5.074,15.572,1125795.174,170980.857,Region0
-56.365,-53.607,-63.347,6.97,5.074,15.572,1124943.72,170810.543,Region0
-56.563,-53.607,-63.347,7.131,5.074,15.572,1125841.389,170990.103,Region0
-56.563,-53.607,-63.305,7.131,5.074,15.497,1126477.686,170990.103,Region0
